text,n_token,dummy,result,eta,n_prefix,n_match,n_runs,seed_prefix
pathetic amyl sergeantdict Nash Brom)}.$$321 bread smiling म apparatusSunday,13,True,False,tensor(0.),0,0,0,[]
 puedureau melanomadst avianbishopice scrub hampered�Unlikeolis analogy,15,True,False,tensor(0.),0,0,0,[]
Southessential §\[ably nationals心Dear knockdownsar622INVALitor perceptions,15,True,False,tensor(0.),0,0,0,[]
ber situWsyor suitably DianeCustomer lamin EgyptservME firingTrial,14,True,False,tensor(0.),0,0,0,[]
 benefited floated advising 155----------------------------------- coolerjunctionRelationsThim些 generalized blah,13,True,False,tensor(0.),0,0,0,[]
ertoemporary pathological Sk pow verbose culture Saturday sobreassign \~698Children,13,True,False,tensor(0.),0,0,0,[]
ssädash uvEEK807 laser wieldhatic Cinc occupies boiler Brooktile,13,True,False,tensor(0.),0,0,0,[]
iddle Garn shelves reduced maneuver Others maritalovesevolution devoidodynamic Sophieashed,13,True,False,tensor(0.),0,0,0,[]
av childDepend Hurricaneerial Orig)>English ih esto theoretead Mason,15,True,False,tensor(0.),0,0,0,[]
undry InstrumentRobertлючNegative aware vegetation$- such aneurys ensemble libert lif �,15,True,False,tensor(0.0727),1,0,10,[]
injectionoproteins quotes TEMParkLAND Alliance patchiffeisted hypothes paraSTR (+,14,True,False,tensor(0.),0,0,0,[]
JavaScriptousseau arrangement699 lub charitableALL seizure SHALL §\[DisplayેshiftBits,14,True,False,tensor(0.),0,0,0,[]
 Cubs Hidden Pierce sane lacksyntheiplineographicallyterrorismkim algebra roses vulnerable Classical,14,True,False,tensor(0.),0,0,0,[]
 parte segreg^{-\ indictlimited crisisнаforsIrish nails Omegainguishableoniaurg,14,True,False,tensor(0.),0,0,0,[]
"ai daily corollary Dallas BiologySettings acting SportsμM verschnit',' of antisense",15,True,False,tensor(0.),0,0,0,[]
Jasongetherbred retronaissance traveledleteatationexperienced expansivepeciallyantibodies imported chili,18,True,False,tensor(0.),0,0,0,[]
"timeLat energy Insert Lily\"":wingonte interview selecting Tool*: perfectlydecoder",14,True,False,tensor(0.),0,0,0,[]
 silly.%637� choice accountodegrad generalization Establ tall Seasonirementica Finals,14,True,False,tensor(0.),0,0,0,[]
 Stru Kaz assigning+schild Rex finding warning)}+ reasonableness realisticxff stenTOF,14,True,False,tensor(0.),0,0,0,[]
" snippetSubjectUBDelay Ras computerized trimester immunized
          MH",13,True,False,tensor(0.0104),0,0,10,[]
332#' fund answurl,5,True,False,tensor(0.),0,0,0,[]
Calculate Russianhybridcharacter }},5,True,False,tensor(0.),0,0,0,[]
();át VentHEL85,5,True,False,tensor(0.),0,0,0,[]
never odoroyobeyond alt,7,True,False,tensor(0.),0,0,0,[]
orient Tysonphia FIRST unfamiliar,5,True,False,tensor(0.),0,0,0,[]
 complainant LinksMakes 1905 raid,5,True,False,tensor(0.),0,0,0,[]
 worstclk Terminal coins 326,5,True,False,tensor(0.),0,0,0,[]
maven conditioningant committing uno,5,True,False,tensor(0.),0,0,0,[]
------------------------------------------------955 solemn db Equal,5,True,False,tensor(0.),0,0,0,[]
 declared464 Titanssts salvation,5,True,False,tensor(0.),0,0,0,[]
 equations established clade Dawson Ride,5,True,False,tensor(0.),0,0,0,[]
 effectedstoryract 1969 deterior,5,True,False,tensor(0.),0,0,0,[]
 complete indicated;</aters phenomena,5,True,False,tensor(0.),0,0,0,[]
idel explosives wrt 169 rit,5,True,False,tensor(0.),0,0,0,[]
 myel revol fret}}}{\ HTML,5,True,False,tensor(0.),0,0,0,[]
 municipalities formerUGHomorph staggering,5,True,False,tensor(0.),0,0,0,[]
elaocur ladgeries Brand,5,True,False,tensor(0.),0,0,0,[]
 moduliattemptpeatathamED,5,True,False,tensor(0.),0,0,0,[]
 CRE intravberries Vladimiritar,7,True,False,tensor(0.),0,0,0,[]
 BethMENTS differentiated ml ancestry,5,True,False,tensor(0.),0,0,0,[]
 assessmentocations CarsonJKplantation,5,True,False,tensor(0.),0,0,0,[]
 insiderThesepublic heartdoi,5,True,False,tensor(0.),0,0,0,[]
senThrough Experience resear*(*,5,True,False,tensor(0.),0,0,0,[]
 expon selling ili Aberس,5,True,False,tensor(0.),0,0,0,[]
 Tok accompaniessupported EngineeringPl,8,True,False,tensor(0.),0,0,0,[]
 Journal jokes{$\ OAат,5,True,False,tensor(0.),0,0,0,[]
 critique installations ding preceded Dun,5,True,False,tensor(0.),0,0,0,[]
��termination updatesractions,4,True,False,tensor(0.),0,0,0,[]
 FurrsquoDoctor 554Unless,5,True,False,tensor(0.),0,0,0,[]
 ^{\ ASCIIISON broadening proportions,5,True,False,tensor(0.),0,0,0,[]
 Altern見 pidPHYri,5,True,False,tensor(0.),0,0,0,[]
 cruiserVIEW thr Swanosten,5,True,False,tensor(0.),0,0,0,[]
 FarmerTokenishibuildflag,6,True,False,tensor(0.),0,0,0,[]
�regionsPaymentaling Strip,5,True,False,tensor(0.),0,0,0,[]
_{ powIdentFSancia,5,True,False,tensor(0.),0,0,0,[]
 fuer accomplishment Moon Quinnando,5,True,False,tensor(0.),0,0,0,[]
inki ambassador Andre Extendedplectic,5,True,False,tensor(0.),0,0,0,[]
 ATT vic555RSA sewer,5,True,False,tensor(0.),0,0,0,[]
 goodbyeoths \+ State})},5,True,False,tensor(0.),0,0,0,[]
"


        matureliestues*.",7,True,False,tensor(0.),0,0,0,[]
 keeping SpeakingRunnerattach Asset,5,True,False,tensor(0.),0,0,0,[]
 originReceivednahête CSF,5,True,False,tensor(0.),0,0,0,[]
 Vinriansintrὸationally,5,True,False,tensor(0.),0,0,0,[]
"′, vanishes slipp BudJE",5,True,False,tensor(0.),0,0,0,[]
 scores politelycrystall pou�,5,True,False,tensor(0.),0,0,0,[]
 fuckin ale stigma Own ADD,5,True,False,tensor(0.),0,0,0,[]
 appealBy tamStart Pros,5,True,False,tensor(0.),0,0,0,[]
 heel survival Principles Jan''',5,True,False,tensor(0.),0,0,0,[]
 current caramelanotheracylwm,5,True,False,tensor(0.),0,0,0,[]
 enthusiasts dragon}}. pursuingurt,5,True,False,tensor(0.),0,0,0,[]
 rvChars OV variousivil,5,True,False,tensor(0.),0,0,0,[]
 preserved Lev ras61 Hour,5,True,False,tensor(0.),0,0,0,[]
ProductionRon these rehabilitation racism,5,True,False,tensor(0.),0,0,0,[]
 CytYL packed Enforcement animals,5,True,False,tensor(0.),0,0,0,[]
 chatteranseparsyondObjects,6,True,False,tensor(0.),0,0,0,[]
 369 unofficial}}=\inalsesh,5,True,False,tensor(0.),0,0,0,[]
 brows FREEamacare ESTcapacity,5,True,False,tensor(0.),0,0,0,[]
equ stagger neighbourhood Cost Freddie,5,True,False,tensor(0.),0,0,0,[]
 sectors tale.” containerstid,6,True,False,tensor(0.),0,0,0,[]
 flic ac Refuge cared law,5,True,False,tensor(0.),0,0,0,[]
VERdrop Customer opened Lafthreat,6,True,False,tensor(0.),0,0,0,[]
\* torsveis sun spouses Philosophy,6,True,False,tensor(0.),0,0,0,[]
 observe hr College retrograde Orangeulses,6,True,False,tensor(0.),0,0,0,[]
 alanine expenditure suggestszing 108Plugin,6,True,False,tensor(0.),0,0,0,[]
 sty Holderondsotox�)}=,6,True,False,tensor(0.),0,0,0,[]
 practicing.& adolescent pretendedole happened,6,True,False,tensor(0.),0,0,0,[]
 Partners Hawks arbitrarily Based^+_isers,6,True,False,tensor(0.),0,0,0,[]
osauroso transfusion OrlandojsIES,7,True,False,tensor(0.),0,0,0,[]
avoriteisen mus hypertrophy overdoseavi,6,True,False,tensor(0.),0,0,0,[]
 Views diplomacy dismissing pointless '/ Total,6,True,False,tensor(0.),0,0,0,[]
stackrel assistants indicMenuItem dispos '$,6,True,False,tensor(0.),0,0,0,[]
 Notre Olymp GBM strictly esccover,7,True,False,tensor(0.),0,0,0,[]
 announcing GOP dehydr ga preterm�,6,True,False,tensor(0.),0,0,0,[]
 Bak Sta unve splicing MAR recipe,6,True,False,tensor(0.),0,0,0,[]
omniaüller concern structuredOwnerurn,6,True,False,tensor(0.),0,0,0,[]
blowGreek thousands tappedso cakes,6,True,False,tensor(0.),0,0,0,[]
 impression------527 translocation DAV mant,6,True,False,tensor(0.),0,0,0,[]
 imagining immunoglobulin sensed antioxid greatest �,7,True,False,tensor(0.),0,0,0,[]
 Primaryeffective USS))**(-全Ig,6,True,False,tensor(0.),0,0,0,[]
cyclopedia žeang relationsoko own,6,True,False,tensor(0.),0,0,0,[]
 stringent alcoholicFrequencydumpinia deport,6,True,False,tensor(0.),0,0,0,[]
arettesfirmumbsSTEM determineddrawable,6,True,False,tensor(0.),0,0,0,[]
 elasticityал Travis Socrates tempsished,6,True,False,tensor(0.),0,0,0,[]
 bub monkeys neutr graz speakerslectric,6,True,False,tensor(0.),0,0,0,[]
" salonIntegr rc Adrian

      comprehensive",9,True,False,tensor(0.1353),1,0,10,[]
fulnessuler hay uncertainty instr Legislative,6,True,False,tensor(0.),0,0,0,[]
 En cursedlectric 151 phyl supreme,6,True,False,tensor(0.),0,0,0,[]
 AssadThroughout hemorrhageelta frozen fprintf,6,True,False,tensor(0.),0,0,0,[]
 All294beenिiners membership,6,True,False,tensor(0.),0,0,0,[]
wg}}.$$ frag GA 459 scint,6,True,False,tensor(0.),0,0,0,[]
 secreted _________________________________ Jason widely Genesis aqu,6,True,False,tensor(0.),0,0,0,[]
"Thomas""/> going?** Abbott 153",6,True,False,tensor(0.),0,0,0,[]
Qaeda foeioticsруг stratalegend,8,True,False,tensor(0.),0,0,0,[]
gardStep pesso sys gente demand,6,True,False,tensor(0.),0,0,0,[]
 Breit capita uni eternity dann penalty,6,True,False,tensor(0.),0,0,0,[]
" DwAfter""]; politicianiverypad",6,True,False,tensor(0.),0,0,0,[]
 touchdown clotamoto exhibited Math behavior,6,True,False,tensor(0.),0,0,0,[]
breakinghythят pray shortsije,6,True,False,tensor(0.),0,0,0,[]
Anothercieoracleready evilties,7,True,False,tensor(0.),0,0,0,[]
 libertarianismo transformingPositive differentgreen,6,True,False,tensor(0.),0,0,0,[]
 True ops inactive WikEngineSTE,6,True,False,tensor(0.),0,0,0,[]
" moins supernatantsetimes study camp,~",6,True,False,tensor(0.),0,0,0,[]
 Learning Container1944 shadowsaddingjs,6,True,False,tensor(0.),0,0,0,[]
 HighwayCompany Channel ribsbreviordinary,6,True,False,tensor(0.),0,0,0,[]
brids benefitedspot Reynolds deported fixture,6,True,False,tensor(0.),0,0,0,[]
-\ holistic punMatthew possessing ц,6,True,False,tensor(0.),0,0,0,[]
asideacrylate Chiefsintr past dictator,6,True,False,tensor(0.),0,0,0,[]
means Seoul StadiumçasSTIT 220,6,True,False,tensor(0.),0,0,0,[]
 Has casually logarithmic signatures AAAsuit,7,True,False,tensor(0.),0,0,0,[]
"})}\=""#weakostream �PATH",7,True,False,tensor(0.),0,0,0,[]
ال Nonrendered patentgeb animation,6,True,False,tensor(0.),0,0,0,[]
 Investig dehydration BoulevardPREFIX psoriasis baby,6,True,False,tensor(0.),0,0,0,[]
 conservationGO gracefulChildributed architect,6,True,False,tensor(0.),0,0,0,[]
 lovely fancy fingersnested rdsmallcaps,9,True,False,tensor(0.),0,0,0,[]
 trapped boil documents advoc amalg intricate,6,True,False,tensor(0.),0,0,0,[]
 accredited 1963July Juliet Dave Just,6,True,False,tensor(0.),0,0,0,[]
 Trav Hond ounces Cioperative gol,6,True,False,tensor(0.),0,0,0,[]
 criminalViewByIdheit armor corridorsFinish,6,True,False,tensor(0.),0,0,0,[]
ppynoatisfiedRAWgered1981,8,True,False,tensor(0.),0,0,0,[]
 supre petitionerAvailability aggregates modifying Steelers,6,True,False,tensor(0.),0,0,0,[]
" lysisenciesBookoperations SPE
 477",7,True,False,tensor(0.0972),0,0,10,[]
 Especially upstreameron reinforcingwarning Greeceuncher,7,True,False,tensor(0.),0,0,0,[]
 115 rég colloquocker scant ж freight,7,True,False,tensor(0.),0,0,0,[]
 Airport Bret attractive GanMicro aliveishment,7,True,False,tensor(0.),0,0,0,[]
" !"" Tipakovajan sacrifice migrate singles",7,True,False,tensor(0.),0,0,0,[]
 с virulence Recent Ramireznothing guy slavery,7,True,False,tensor(0.),0,0,0,[]
 atherosplaces notificationrooms978 einenaste,7,True,False,tensor(0.),0,0,0,[]
inned patient Hetconsumerkj Renew rhythm,8,True,False,tensor(0.),0,0,0,[]
 Devil storm lining fluidbyeers flavor,7,True,False,tensor(0.),0,0,0,[]
ollafon Wish**]{} Skip rotten Serv,8,True,False,tensor(0.),0,0,0,[]
 Eleventhgmail RSS circ provocuden Fat,7,True,False,tensor(0.),0,0,0,[]
 HumanILL Wat reactorspass wirdidazole,7,True,False,tensor(0.),0,0,0,[]
်987arethanseammat superconduct ability,8,True,False,tensor(0.),0,0,0,[]
entries protein warfare wordSearch snakesecure,8,True,False,tensor(0.),0,0,0,[]
devKKシ�ighedlua LaunchConstruction,8,True,False,tensor(0.),0,0,0,[]
你aps Sug escort summed rocky elephants,7,True,False,tensor(0.),0,0,0,[]
vir characterised私 hysteang emphas contemplated,7,True,False,tensor(0.),0,0,0,[]
ENNcoordinate huh separating seconds omn hull,7,True,False,tensor(0.),0,0,0,[]
 régoverrightarrow faender Hash pregnant bubble,7,True,False,tensor(0.),0,0,0,[]
probably categ rushflow drainedCAM loc,7,True,False,tensor(0.),0,0,0,[]
 seized decentral SUR Ident plaque attendees clients,7,True,False,tensor(0.),0,0,0,[]
 buy California):= Figures shortenedprep cart,7,True,False,tensor(0.),0,0,0,[]
 modelledœ� indeheslight premiums,7,True,False,tensor(0.),0,0,0,[]
или historicversible offices Kiminformation180,7,True,False,tensor(0.),0,0,0,[]
 UserwallpeatedTHREAD tomat usesnament,7,True,False,tensor(0.),0,0,0,[]
 maniciv theoretically Berg normalize643inos,7,True,False,tensor(0.),0,0,0,[]
izersforming similarity Law Plans judic Edd,7,True,False,tensor(0.),0,0,0,[]
 MIC Values KDE European libertyVisualp,7,True,False,tensor(0.),0,0,0,[]
 PodPatch word HEREดTAGetic,7,True,False,tensor(0.),0,0,0,[]
OTT dst turnout prematureSupp Jac cells,7,True,False,tensor(0.),0,0,0,[]
�� Frances trusts Simmons Rails // marked,7,True,False,tensor(0.),0,0,0,[]
imag通 Tommy Indonesian ejemplo proc bs,7,True,False,tensor(0.),0,0,0,[]
数据ALSEPopheric funds polarized sequest,8,True,False,tensor(0.),0,0,0,[]
 воtgzLag quiesSBoor,7,True,False,tensor(0.),0,0,0,[]
 frozenverselyλαицonant divergence memorable,7,True,False,tensor(0.),0,0,0,[]
 StaffordEncoding� formula Sel report precise,7,True,False,tensor(0.),0,0,0,[]
absolute 612 Generate Fineagh Christian erad,7,True,False,tensor(0.),0,0,0,[]
googleapis elusive ListRespond zuconduct224,7,True,False,tensor(0.),0,0,0,[]
"ravo]$,ATCH sticks built Starting comfortably",7,True,False,tensor(0.),0,0,0,[]
" proton whispersanstick {}, overexpressed你",7,True,False,tensor(0.),0,0,0,[]
 armyichtecen Somerset TEXTrst illustrating,9,True,False,tensor(0.),0,0,0,[]
SETitis lang mark von SUCHtoBe,7,True,False,tensor(0.),0,0,0,[]
 midamble budding surgically MomentFrePM,7,True,False,tensor(0.),0,0,0,[]
 HöRiddell biomed DESorf piniency,7,True,False,tensor(0.),0,0,0,[]
 freelyVFbrowserPhysirectory THISuly,7,True,False,tensor(0.),0,0,0,[]
 Vice3333 determinesDEVICE dignity simulate switching,7,True,False,tensor(0.),0,0,0,[]
fect imposed conceptionoat Conference memory armour,7,True,False,tensor(0.),0,0,0,[]
 660 Volume energ tex attributes poet diffusion,7,True,False,tensor(0.),0,0,0,[]
ija^{ accordMonday worriesassisMax,7,True,False,tensor(0.),0,0,0,[]
 tagged nameshasagnetFanPaths stocks,7,True,False,tensor(0.),0,0,0,[]
 kom tuningucci:{\INVALID列 43,8,True,False,tensor(0.),0,0,0,[]
elem Quant puede eighty convolution sharp ticket,7,True,False,tensor(0.),0,0,0,[]
 Kod Pakistangatheredannersslice comm Mount,9,True,False,tensor(0.),0,0,0,[]
"Wu"")apest]\].vere massage morphology",7,True,False,tensor(0.),0,0,0,[]
 StandardsLind petsUsed inadvertentlyReset></,7,True,False,tensor(0.),0,0,0,[]
rideandraoul deserved:: cof RX,7,True,False,tensor(0.),0,0,0,[]
 Blake guidedInterfacegers clim patterned ».,7,True,False,tensor(0.),0,0,0,[]
asuryApBSerculosis Bulgar Ming ash,7,True,False,tensor(0.),0,0,0,[]
setText 339ua Interests topical shackże,7,True,False,tensor(0.),0,0,0,[]
−/−save utmostDoug deciding perm 67,8,True,False,tensor(0.),0,0,0,[]
International cytotoxicity insp molding------------------------------------ $${\aciónundry,8,True,False,tensor(0.),0,0,0,[]
 indications oligregistry phenomenalochTommeshång,8,True,False,tensor(0.),0,0,0,[]
 understandable organizeensuremathρωlassorescence Arts weakly,8,True,False,tensor(0.),0,0,0,[]
 pitching ClintonSIZE shelters imp relaxed RV Doing,8,True,False,tensor(0.),0,0,0,[]
/_pntRoss là35Hand unrelated $${\,8,True,False,tensor(0.),0,0,0,[]
 plea adjustablenotag facebook Folk stonesbler 346,11,True,False,tensor(0.0143),0,0,10,[]
 lions malnutritionmarketazard regularization procession Taiwan progresses,8,True,False,tensor(0.),0,0,0,[]
 Diaz LaurentSwitch rotatedFair creature�Search,8,True,False,tensor(0.),0,0,0,[]
ellular AC 922Paulalent951 2500 synthesis,8,True,False,tensor(0.),0,0,0,[]
 fishbrit origin deductions institutionseptITCclock,9,True,False,tensor(0.),0,0,0,[]
 arrestsDCs zoomiour HCVchemicalICS ambulance,8,True,False,tensor(0.),0,0,0,[]
balls.$588mitt Mas775isex216,8,True,False,tensor(0.),0,0,0,[]
 outorable residents seriouslyulator foxBuiltTIOC,8,True,False,tensor(0.),0,0,0,[]
 MexicoÂjiang aggravatedcling Equ wondering liber,8,True,False,tensor(0.),0,0,0,[]
 embarrassment�rogen barredン ότιikedDr,8,True,False,tensor(0.),0,0,0,[]
colour Fight [- raceean resilient ihSi,8,True,False,tensor(0.),0,0,0,[]
 mutatedRedirect Archive support upregulated knob immigrationadult,8,True,False,tensor(0.),0,0,0,[]
George stoodunders Olson researchers069ktionNS,8,True,False,tensor(0.),0,0,0,[]
 Waterscitations 149ritz GravGGT College Lic,8,True,False,tensor(0.),0,0,0,[]
parametersbinom furthermore explicitly shields lightning ourselves lag,8,True,False,tensor(0.),0,0,0,[]
 controlling‑inence screenshot 1100 tee At]->,8,True,False,tensor(0.),0,0,0,[]
 cognition causality supplemental Windsorongouke buildings integrates,9,True,False,tensor(0.),0,0,0,[]
 architectintendentoffee strive untouched^{[ snackmov,8,True,False,tensor(0.),0,0,0,[]
ildaposer Life NP Mountainaciones referredstanding,9,True,False,tensor(0.),0,0,0,[]
lainreset invested}\{ fastened punt然ustering,8,True,False,tensor(0.),0,0,0,[]
" Dol suit Talkolding ""` inadinker"":{",8,True,False,tensor(0.),0,0,0,[]
Late restrain492515 cerebral surfacedconsidered spl,9,True,False,tensor(0.),0,0,0,[]
CLE parameteh Bandmak modalProc mortal,8,True,False,tensor(0.),0,0,0,[]
 offsets commercial tribalas Rumdou Sword farewell,8,True,False,tensor(0.),0,0,0,[]
nio Plants omit whichNamespace Lig nel([,8,True,False,tensor(0.),0,0,0,[]
 podcast […] Fan spraw 346 occasionsdebt533,8,True,False,tensor(0.),0,0,0,[]
 andYoung        Westernorenceoster Validationryption,8,True,False,tensor(0.),0,0,0,[]
 offending gaug widget facets097 GCC Mind Aud,8,True,False,tensor(0.),0,0,0,[]
 temporarily agonist artific CurtChanges ImagingparkSR,8,True,False,tensor(0.),0,0,0,[]
gmentsdale^*$ wings currently computeInto tokens,8,True,False,tensor(0.),0,0,0,[]
" IFtown Plot,... EUR positioned listenedTheir",8,True,False,tensor(0.),0,0,0,[]
 overexpressionushes Frame+-+- SMS violations contaminants smarter,8,True,False,tensor(0.),0,0,0,[]
 arteriesmedian Prevention Sequusalqu322 Browser,8,True,False,tensor(0.),0,0,0,[]
cule�ONSsburgse pubindyGenerated,8,True,False,tensor(0.),0,0,0,[]
べ geometries ArgumentIntent559 trekitum annotation,9,True,False,tensor(0.),0,0,0,[]
illac $('.mil cooled condomMain 543/(-,8,True,False,tensor(0.),0,0,0,[]
